1	0	88.57143
1	1	96.969696
1	1	100
1	0	93.75
1	1	50
1	0	100
1	3	84.745766
1	2	50
1	0	80
1	2	73.333336
1	5	93.40659
1	0	100
1	6	86.93468
1	4	97.619
1	1	90
1	2	92.68293
1	5	87.39496
1	0	100
1	0	100
1	1	100
1	1	100
1	6	89.961395
1	1	100
1	1	84.84849
1	2	87.5
1	2	97.72727
1	1	92.30769
1	1	94.44444
1	2	100
1	0	85.106384
1	2	90.47619
1	1	83.33333
1	0	95.2381
1	1	81.08108
1	4	93.877556
1	0	100
1	0	92.40506
1	2	88.88889
1	3	86.08696
1	1	96.15385
1	1	91.66667
1	1	100
1	0	100
1	1	100
1	6	92.10526
1	2	86.666664
1	4	88.764046
1	1	84.210526
1	2	87.5
1	2	95.652176
1	0	90
1	0	84.61539
1	0	0
1	1	93.75
1	1	91.30435
1	0	100
1	0	100
1	2	90.32258
1	1	92.85714
1	0	100
1	0	100
1	0	91.66667
1	1	100
1	5	82.29167
1	1	100
1	1	84.78261
1	3	81.39535
1	1	100
1	0	0
1	1	95.652176
1	2	82.432434
1	0	80
1	7	91.8288
1	1	95.83333
1	0	88.88889
1	2	90.52632
1	7	78.5276
1	3	96.22642
1	0	94.117645
1	0	100
1	1	84.61539
1	2	90.32258
1	0	87.5
1	0	100
1	0	84.61539
1	0	100
1	1	84.32836
1	1	93.75
1	5	91.17647
1	1	78.37838
1	2	85.2459
1	2	88.46153
1	1	93.220345
1	0	83.33333
1	4	85.35354
1	1	84.84849
1	0	0
1	0	100
1	1	94.44444
1	1	91.30435
1	0	70.588234
1	1	100
1	0	90
1	0	83.82353
1	0	90.909096
1	0	100
1	3	85.71429
1	7	89.86486
1	6	88.78505
1	6	90.21739
1	3	93.478264
1	2	97.2973
1	2	100
1	1	100
1	1	95.89041
1	0	100
1	4	91.42857
1	1	92.30769
1	1	90
1	0	100
1	1	92.30769
1	3	85.71429
1	0	100
1	1	96.42857
1	1	91.17647
1	1	77.77778
1	0	80
1	1	92.30769
1	4	92.70073
1	0	94.44444
1	1	50
1	2	68.181816
1	13	91.6
1	2	90
1	1	80
1	4	93.478264
1	3	100
1	1	77.77778
1	1	82.051285
1	0	100
1	2	92.68293
1	0	92.85714
1	4	92.72727
1	0	83.33333
1	0	100
1	3	93.333336
1	5	89.051094
1	0	92.30769
1	0	90.909096
1	5	91.452995
1	6	94.05941
1	5	90.983604
1	3	84.745766
1	1	90
1	2	86.206894
1	2	100
1	1	96
1	0	84.375
1	1	100
1	2	93.61702
1	1	100
1	0	85.71429
1	1	83.33333
1	0	100
1	0	84.61539
1	1	94.117645
1	4	85.92593
1	0	100
1	0	85.54217
1	2	85
1	1	90
1	0	100
1	1	85.454544
1	0	92.85714
1	1	92.59259
1	0	92.85714
1	0	77.77778
1	0	100
1	2	100
1	0	81.25
1	1	89.28571
1	0	93.181816
1	1	95.08197
1	2	93.478264
1	5	73.58491
1	3	87.878784
1	3	97.46835
1	3	87.064674
1	0	90.10989
1	2	92.45283
1	1	75
1	1	82.14286
1	1	87.5
1	1	96.36363
1	0	87.323944
1	1	84.72222
1	1	84.72222
1	0	85.71429
1	0	89.58333
1	3	94.44444
1	1	91.66667
1	0	92.30769
1	1	88.961044
1	0	100
1	1	94.81481
1	1	90.27778
1	1	83.33333
1	1	90.47619
1	2	96.7033
1	3	66.129036
1	0	66.66667
1	3	96.61017
1	0	100
1	0	88.70968
1	2	95
1	2	96.969696
1	2	94.44444
1	1	91.66667
1	0	100
1	0	93.91304
1	0	100
1	5	85.4251
1	1	85.71429
1	0	54.545456
1	0	85.71429
1	0	75
1	0	78.57143
1	0	85
1	0	95
1	1	80.55556
1	0	91.66667
1	0	100
1	1	80
1	1	100
1	1	89.28571
1	0	73.07692
1	0	89.47369
1	1	75
1	0	83.33333
1	0	83.33333
1	0	80
1	0	64
1	0	100
1	1	93.333336
1	1	90
1	0	82.608696
1	0	100
1	0	89.47369
1	1	81.818184
1	1	83.78378
1	1	100
1	1	100
1	0	88
1	3	83.33333
1	0	87.5
1	0	95
1	0	86.666664
1	1	85.71429
1	1	100
1	0	83.33333
1	1	96.15385
1	1	55.555557
1	1	100
1	2	92.30769
1	0	95.454544
1	3	81.97674
1	1	95
1	4	94.63415
1	1	98
1	2	70
1	0	94.44444
1	1	92.517006
1	1	89.79591
1	1	86.56716
1	0	90.47619
1	0	84.7619
1	0	85.07463
1	1	61.290325
1	1	66.66667
1	0	70
1	0	100
1	0	100
1	1	87.70053
1	0	91.860466
1	2	60.000004
1	1	95.83333
1	0	99.06542
1	0	86.36364
1	0	70
1	1	91.42857
1	0	100
1	2	77.77778
1	2	89.74359
1	3	94.117645
1	1	84.31373
1	6	91.78082
1	0	100
1	0	25
1	0	85.9375
1	1	94.166664
1	1	94.59459
1	1	93.10345
1	0	69.230774
1	3	94.50549
1	3	94.44444
1	3	94.230774
1	0	90.909096
1	0	0
1	1	96
1	3	83.809525
1	0	98.3871
1	2	97.560974
1	2	90.909096
1	0	100
1	1	50
1	0	100
1	0	100
1	0	100
1	3	75.2
1	1	83.33333
1	0	85.71429
1	3	88.88889
1	0	82.35294
1	0	88.2353
1	2	96.969696
1	0	100
1	1	86.79245
1	1	96.61017
1	1	100
1	1	94.59459
1	0	75.55556
1	1	91.228065
1	1	94.308945
1	0	76.59575
1	1	89.28571
1	2	82.03125
1	2	86.86868
1	0	80.434784
1	1	88.8
1	0	90.909096
1	2	88.31169
1	1	97.560974
1	0	93.93939
1	2	91.42857
1	1	86.11111
1	2	87.17949
1	1	94.871796
1	0	93.43066
1	1	86.17021
