0.48	25.00	92.34
8.64	2.00	85.71
4.33	2.00	100.00
8.14	2.00	93.75
1.26	4.00	95.24
5.10	2.00	94.44
3.94	0.00	88.89
1.38	2.00	95.00
0.38	0.00	100.00
3.11	0.00	50.00
4.99	2.00	100.00
0.86	6.00	92.77
1.05	5.00	77.14
4.95	1.00	88.89
4.27	0.00	100.00
7.76	3.00	88.89
4.68	6.00	83.64
5.70	2.00	68.18
3.24	0.00	66.67
3.07	1.00	87.50
2.07	0.00	100.00
1.71	5.00	89.66
1.40	35.00	91.60
7.27	1.00	90.91
2.97	20.00	87.20
1.41	2.00	90.00
6.61	3.00	73.68
5.04	2.00	80.00
0.51	1.00	80.00
4.70	1.00	94.12
1.11	5.00	92.71
3.71	4.00	64.29
6.74	3.00	96.43
4.66	7.00	98.51
5.41	5.00	93.48
5.13	5.00	100.00
5.30	4.00	85.71
4.97	1.00	77.78
0.07	10.00	91.78
5.04	2.00	86.67
0.81	5.00	82.05
0.25	0.00	100.00
8.66	2.00	78.57
3.86	7.00	92.68
3.86	0.00	100.00
2.50	2.00	69.23
8.46	1.00	92.86
4.47	4.00	100.00
6.97	4.00	83.33
3.56	5.00	92.73
5.04	1.00	83.33
0.28	2.00	95.45
8.49	0.00	71.43
8.02	4.00	86.49
8.03	4.00	87.18
5.71	6.00	88.46
4.05	2.00	78.57
3.58	4.00	92.59
3.53	1.00	94.12
6.91	2.00	70.00
1.78	1.00	100.00
2.13	4.00	91.67
6.91	5.00	95.45
0.46	0.00	100.00
0.29	1.00	100.00
5.29	11.00	93.33
0.16	1.00	89.29
2.14	13.00	89.05
6.00	1.00	87.50
7.14	1.00	95.65
2.99	2.00	94.12
3.90	1.00	100.00
5.21	1.00	92.31
5.63	0.00	84.62
4.80	13.00	92.91
4.00	0.00	93.33
6.09	0.00	100.00
3.51	2.00	95.65
1.64	6.00	87.50
7.91	0.00	91.67
2.17	2.00	100.00
2.58	9.00	83.33
4.08	1.00	90.91
3.44	4.00	90.00
6.10	9.00	93.00
2.76	3.00	95.83
3.75	9.00	93.59
2.49	0.00	85.71
3.68	18.00	80.37
1.11	2.00	96.30
0.40	14.00	91.45
7.48	9.00	94.06
2.55	7.00	87.88
2.35	3.00	100.00
0.47	1.00	86.67
3.58	1.00	66.67
8.23	4.00	79.17
4.34	3.00	87.50
4.75	4.00	75.86
1.80	3.00	90.00
0.12	14.00	83.47
5.80	0.00	100.00
4.09	5.00	87.76
7.69	1.00	83.33
1.40	1.00	82.26
4.08	7.00	80.95
7.25	2.00	100.00
0.64	17.00	90.98
1.60	6.00	84.75
6.73	0.00	90.00
2.04	1.00	83.33
7.51	2.00	86.49
3.75	2.00	87.50
2.47	6.00	86.21
1.10	0.00	0.00
4.88	1.00	62.50
6.89	3.00	80.00
7.12	1.00	77.78
1.20	2.00	100.00
4.09	5.00	89.47
3.93	3.00	100.00
8.32	3.00	92.68
3.51	2.00	94.12
6.21	1.00	100.00
6.65	0.00	75.00
7.21	3.00	90.20
4.51	8.00	94.74
0.13	3.00	93.33
8.54	2.00	96.00
7.32	1.00	100.00
6.95	2.00	90.91
3.47	0.00	84.38
4.86	1.00	80.00
3.78	3.00	92.86
6.00	0.00	87.50
1.71	4.00	90.91
3.12	3.00	91.30
4.76	2.00	100.00
6.92	7.00	91.18
0.12	2.00	96.36
8.19	1.00	100.00
0.75	2.00	100.00
2.11	14.00	87.93
3.82	3.00	80.95
4.06	6.00	93.90
8.64	4.00	90.91
3.69	5.00	78.13
8.48	2.00	94.23
2.99	2.00	83.93
4.62	2.00	86.96
7.57	4.00	90.91
4.57	3.00	100.00
7.22	0.00	71.43
1.34	17.00	85.22
4.46	1.00	100.00
7.08	4.00	87.10
0.16	1.00	66.67
4.90	1.00	72.73
1.47	1.00	75.00
8.28	20.00	87.67
8.42	1.00	100.00
0.40	1.00	75.00
