1	1	-1	2.8831658448596342
2	1	1	3.333333333333333
3	1	0	4.3111216089728694
4	1	-1	3.334725941518584
5	1	1	2.121405266213192
6	1	1	3.333333333333333
7	1	-1	7.3604838525904155
8	1	0	2.0165296803653123
9	1	0	2.5914280958692406
10	1	1	2.983484829190958
11	1	1	4.3111216089728694
12	1	0	3.333333333333333
13	1	1	8.854629492349327
14	1	1	7.083160256315401
15	1	-1	5.999999999999998
16	1	1	6.0
17	1	1	6.90412296638219
18	1	0	3.333333333333333
19	1	0	3.333333333333333
20	1	0	4.3111216089728694
21	1	-1	4.492074157672552
22	1	1	8.874193853491635
23	1	1	4.3111216089728694
24	1	0	3.415310619973382
25	1	1	5.999999999999998
26	1	1	7.249208534614331
27	1	1	5.63951318009725
28	1	1	4.3111216089728694
29	1	1	4.492074157672552
30	1	1	3.370742364424405
31	1	0	4.3111216089728694
32	1	1	4.3111216089728694
33	1	-1	3.333333333333333
34	1	0	3.334311577992468
35	1	1	7.083160256315401
36	1	1	3.333333333333333
37	1	1	4.3111216089728694
38	1	0	7.048119303291165
39	1	1	5.632255597951748
40	1	1	4.3111216089728694
41	1	0	4.3111216089728694
42	1	0	4.3111216089728694
43	1	0	3.333333333333333
44	1	1	4.3111216089728694
45	1	1	8.861676150069405
46	1	1	3.539628987972106
47	1	1	7.02985342149764
48	1	1	4.152752137504045
49	1	1	4.927573822825221
50	1	1	5.999999999999998
51	1	0	3.3444444444444468
52	1	-1	2.298300522411535
53	1	0	0.7751827242524918
54	1	1	5.999999999999998
55	1	1	4.3111216089728694
56	1	1	3.333333333333333
57	1	0	3.333333333333333
58	1	1	4.487295196805591
59	1	1	4.3111216089728694
60	1	0	3.333333333333333
61	1	1	3.333333333333333
62	1	1	3.3392892907875757
63	1	1	4.3111216089728694
64	1	1	8.210051369862954
65	1	0	4.3111216089728694
66	1	1	5.999999999999987
67	1	1	6.000000000000004
68	1	1	4.3111216089728694
69	1	0	0.7751827242524918
70	1	1	4.3111216089728694
71	1	1	4.471217658791458
72	1	1	2.5914280958692406
73	1	1	8.873766354351252
74	1	1	4.492074157672552
75	1	1	3.032572711428915
76	1	0	4.470107699792455
77	1	1	7.827492319622925
78	1	-1	5.639518920261637
79	1	1	3.333737711721684
80	1	1	3.333333333333333
81	1	1	4.3111216089728694
82	1	1	6.000000000000001
83	1	1	2.7365667574931964
84	1	1	3.333333333333333
85	1	0	3.3385659188930754
86	1	1	3.333333333333333
87	1	1	3.306408928007676
88	1	1	4.3111216089728694
89	1	1	8.89436432959323
90	1	1	1.7210092767536391
91	1	1	4.420747666260302
92	1	1	5.999999999999992
93	1	1	4.3111216089728694
94	1	1	3.333333333333333
95	1	1	8.801135761557912
96	1	0	2.7365667574931964
97	1	0	0.7751827242524918
98	1	0	3.333333333333333
99	1	1	4.3111216089728694
100	1	1	4.3111216089728694
101	1	0	1.9238822483249518
102	1	1	4.3111216089728694
103	1	1	3.333333333333333
104	1	1	3.340539597834848
105	1	0	3.341007829542238
106	1	0	3.333333333333333
107	1	1	5.903477560555954
108	1	1	8.881936907248038
109	1	1	8.88150661164033
110	1	1	8.895567485523225
111	1	1	4.828299439085808
112	1	1	4.828299439085808
113	1	1	5.999999999999998
114	1	1	4.3111216089728694
115	1	1	4.492074157672552
116	1	0	3.333333333333333
117	1	-1	7.250050147197504
118	1	1	4.3111216089728694
119	1	1	4.3111216089728694
120	1	1	3.333333333333333
121	1	1	4.3111216089728694
122	1	1	5.634600801730257
123	1	0	3.333333333333333
124	1	1	4.3111216089728694
125	1	1	4.3111216089728694
126	1	1	3.996461298665747
127	1	1	2.4460652447845295
128	1	1	4.3111216089728694
136	1	0	8.279268388310827
145	1	1	3.333333333333333
149	1	0	2.0165296803653123
157	1	0	4.222222222222222
162	1	1	8.901430639218912
165	1	1	4.465772934396314
167	1	0	4.3111216089728694
174	1	1	4.825921570543981
175	1	1	8.913959899749285
177	1	0	3.0944813398303093
180	1	1	3.2471922870893253
181	1	0	3.333333333333333
183	1	1	4.492074157672552
186	1	1	3.33559277246138
189	1	0	7.083160256315401
190	1	1	3.333333333333333
204	1	1	3.333333333333333
205	1	1	4.492074157672552
207	1	1	8.885670414398062
212	1	1	3.336826519364819
222	1	1	3.333333333333333
230	1	1	8.913959899749285
231	1	1	8.913959899749285
247	1	1	8.873852138046129
248	1	1	4.423860519305732
249	1	1	4.3111216089728694
253	1	1	7.253045799603421
260	1	-1	4.828299439085808
268	1	0	4.3111216089728694
271	1	0	3.3341269841269816
280	1	0	4.3111216089728694
395	1	1	5.999999999999998
408	1	1	4.3111216089728694
491	1	0	2.4460652447845295
545	1	1	3.096825214048882
578	1	1	3.333333333333333
668	1	0	3.336826519364819
691	1	1	4.3111216089728694
985	1	1	8.107329926383175
1004	1	1	3.333333333333333
1006	1	1	3.3361566693899176
1008	0	1	4.444658147595741
1017	1	0	4.3111216089728694
1020	0	0	4.3111216089728694
1021	0	1	4.3111216089728694
1022	1	1	3.333333333333333
1025	0	-1	4.3111216089728694
1026	1	1	3.336826519364819
1027	0	-1	1.686597339530967
1030	1	0	3.333333333333333
1039	0	0	4.492074157672552
1044	0	0	2.7365667574931964
1061	0	1	4.3111216089728694
1066	0	-1	3.333333333333333
1069	1	1	4.3111216089728694
1070	0	1	7.070574459511043
1072	1	0	5.999999999999998
1073	0	-1	7.3053477595634195
1074	0	1	5.639518920261637
1083	0	-1	5.6359310265636955
1087	0	-1	4.3111216089728694
1091	0	1	4.48532542319102
1095	0	-1	3.042542901893163
1096	0	-1	3.394458042385273
1098	0	-1	4.3111216089728694
1103	0	-1	5.999999999999998
1108	0	-1	2.994890233868776
1109	0	1	3.4236352072611744
1110	0	1	3.4236352072611744
1117	1	0	3.366867090305694
1122	0	-1	4.184253480253449
1123	0	-1	5.639447723353967
1124	0	1	4.3111216089728694
1125	0	0	3.336826519364819
1128	0	-1	4.3111216089728694
1129	1	0	3.333333333333333
1130	0	-1	4.3111216089728694
1136	0	-1	4.3111216089728694
1138	0	0	4.416661475311073
1143	1	1	4.3111216089728694
1144	0	-1	4.492074157672552
1151	1	1	4.222222222222222
1154	1	0	2.4272660357518507
1155	1	1	6.076980861595667
1159	1	1	3.333333333333333
1160	0	-1	3.3444444444444468
1163	1	1	5.999999999999998
1166	0	0	4.3111216089728694
1167	1	0	5.639518920261637
1168	1	1	4.3111216089728694
1172	1	0	3.333333333333333
1173	0	-1	3.333360625559163
1174	1	1	3.333333333333333
1176	1	1	8.804085954611855
1177	1	0	3.394458042385273
1178	1	0	2.277041982759555
1179	1	1	3.33559277246138
1180	1	1	1.4819804400978316
1181	1	0	2.4272660357518507
1183	1	1	3.3444444444444468
1188	1	0	3.333333333333333
1190	1	1	4.155849487316587
1192	1	1	3.3385659188930754
1193	1	1	3.333333333333333
1194	0	-1	3.3444444444444468
1195	1	1	4.3111216089728694
1196	1	0	4.3111216089728694
1199	1	1	2.298300522411535
1200	1	1	3.185979412778105
1201	1	0	4.3111216089728694
1202	1	1	2.145068086169028
1203	1	0	2.145068086169028
1205	1	1	3.3444444444444468
1206	1	0	2.7784777709485846
1207	1	0	4.3111216089728694
1209	1	1	4.3111216089728694
1210	1	1	4.3111216089728694
1211	1	0	2.6397431902456336
1215	1	1	3.333333333333333
1216	1	0	3.3333709441216546
1227	1	1	4.3111216089728694
1228	0	0	3.1473661379704776
1229	1	1	4.3111216089728694
1230	1	1	4.3111216089728694
1234	1	1	3.333333333333333
1235	0	1	7.37493400109629
1236	1	1	2.7365667574931964
1237	1	1	3.333333333333333
1238	1	-1	3.361115653908106
1240	1	1	4.3111216089728694
1241	1	0	4.3111216089728694
1243	0	0	2.145068086169028
1250	1	1	4.3111216089728694
1261	1	1	2.107913118749166
1262	1	0	4.3111216089728694
1269	1	1	4.82082854296409
1274	1	1	3.333333333333333
1295	0	-1	7.2728412653431675
1296	0	-1	4.3111216089728694
1297	0	0	7.249208534614331
1298	0	-1	4.3111216089728694
1299	1	0	2.121405266213192
1303	0	1	3.333497614637098
1304	0	1	4.3111216089728694
1308	0	0	3.280382447753726
1309	0	-1	3.523578295737759
1311	0	0	3.3425770375855346
1314	0	-1	3.372995092902361
1322	1	0	2.575321832950525
1324	0	1	3.293772495201233
1326	1	-1	3.9417929522126958
1327	1	0	3.333333333333333
1328	1	0	3.333333333333333
1330	1	0	3.333333333333333
1333	0	1	4.3111216089728694
1335	0	-1	4.3111216089728694
1337	1	0	3.4335133218351066
1338	1	1	4.3111216089728694
1339	0	-1	3.333333333333333
1340	0	-1	3.3629053697717195
