0.00	94.74
1.00	100.00
1.00	90.91
19.00	88.64
2.00	93.10
1.00	100.00
13.00	74.05
1.00	100.00
1.00	100.00
1.00	94.12
6.00	82.19
17.00	80.00
1.00	100.00
2.00	92.86
13.00	90.26
4.00	91.07
6.00	89.80
2.00	92.31
6.00	88.89
8.00	87.10
2.00	93.55
2.00	95.45
2.00	94.74
0.00	85.71
2.00	92.31
2.00	85.71
9.00	96.23
8.00	87.72
1.00	84.62
0.00	100.00
3.00	93.10
1.00	100.00
1.00	66.67
2.00	86.67
0.00	0.00
1.00	85.71
2.00	100.00
4.00	100.00
8.00	89.66
13.00	91.59
3.00	83.33
10.00	92.11
1.00	90.91
3.00	82.61
0.00	73.33
1.00	100.00
3.00	91.84
3.00	96.43
2.00	100.00
4.00	77.27
1.00	77.78
1.00	90.00
8.00	95.59
1.00	88.89
3.00	71.43
2.00	91.49
3.00	100.00
2.00	80.00
1.00	88.89
3.00	67.65
3.00	87.50
0.00	50.00
2.00	100.00
3.00	92.11
2.00	91.30
2.00	80.00
10.00	87.90
1.00	100.00
1.00	100.00
1.00	91.30
15.00	89.83
12.00	89.66
1.00	100.00
0.00	80.00
5.00	48.65
4.00	100.00
9.00	71.88
8.00	93.62
3.00	100.00
0.00	100.00
5.00	90.00
2.00	71.43
1.00	93.33
3.00	93.75
1.00	90.91
2.00	90.00
11.00	91.30
5.00	85.71
1.00	60.00
1.00	100.00
1.00	100.00
0.00	100.00
2.00	97.06
0.00	87.50
7.00	87.72
4.00	85.71
1.00	63.64
0.00	100.00
31.00	88.14
2.00	100.00
2.00	100.00
6.00	81.25
2.00	85.71
0.00	92.31
1.00	100.00
1.00	100.00
7.00	92.31
3.00	94.59
3.00	88.89
7.00	91.49
1.00	80.00
2.00	88.24
1.00	78.57
2.00	97.44
8.00	88.14
5.00	85.71
3.00	87.50
1.00	93.33
1.00	100.00
1.00	73.68
1.00	100.00
5.00	84.00
1.00	100.00
8.00	88.46
4.00	88.89
10.00	92.45
4.00	80.77
4.00	94.74
3.00	100.00
0.00	80.00
0.00	80.00
1.00	100.00
4.00	80.95
1.00	80.00
2.00	87.10
4.00	96.67
1.00	100.00
5.00	97.83
0.00	100.00
1.00	85.71
0.00	75.00
1.00	93.55
3.00	100.00
3.00	83.33
9.00	90.32
2.00	83.33
2.00	92.31
1.00	82.61
2.00	100.00
4.00	90.63
3.00	88.46
2.00	79.49
4.00	88.68
1.00	89.47
4.00	75.00
3.00	90.91
2.00	90.00
7.00	86.05
15.00	87.59
7.00	96.88
1.00	85.71
1.00	100.00
1.00	100.00
3.00	94.12
1.00	100.00
3.00	95.83
0.00	0.00
4.00	92.00
2.00	92.86
2.00	92.86
0.00	83.33
4.00	96.77
2.00	88.89
1.00	85.71
3.00	66.67
3.00	90.32
10.00	88.73
0.00	100.00
5.00	96.55
2.00	95.65
2.00	83.33
0.00	25.00
2.00	82.76
1.00	85.71
0.00	78.26
8.00	92.93
2.00	100.00
1.00	100.00
0.00	100.00
9.00	92.68
1.00	100.00
2.00	95.00
6.00	89.58
2.00	93.75
1.00	100.00
2.00	100.00
2.00	85.00
1.00	90.00
6.00	81.82
0.00	66.67
3.00	89.39
1.00	100.00
1.00	100.00
3.00	87.88
11.00	89.76
19.00	84.24
1.00	100.00
0.00	100.00
1.00	82.14
2.00	80.00
2.00	95.45
1.00	70.00
3.00	100.00
3.00	90.00
1.00	91.67
2.00	94.74
1.00	87.50
2.00	90.48
5.00	88.00
1.00	100.00
0.00	0.00
4.00	90.11
22.00	91.98
3.00	94.12
1.00	100.00
2.00	91.67
2.00	100.00
1.00	83.33
0.00	88.89
2.00	70.00
5.00	91.80
1.00	100.00
3.00	94.44
4.00	94.44
5.00	100.00
1.00	66.67
1.00	88.89
11.00	89.19
2.00	91.67
0.00	100.00
2.00	90.00
3.00	85.00
2.00	100.00
1.00	84.00
0.00	88.89
0.00	100.00
12.00	92.45
2.00	75.00
3.00	81.82
1.00	75.00
1.00	93.33
28.00	91.59
4.00	100.00
1.00	66.67
22.00	91.98
21.00	92.31
1.00	92.00
1.00	100.00
18.00	82.98
1.00	100.00
1.00	100.00
0.00	100.00
9.00	92.73
2.00	50.00
2.00	84.00
4.00	84.42
7.00	85.37
6.00	89.47
2.00	94.74
0.00	0.00
12.00	85.71
4.00	97.83
4.00	97.83
1.00	91.67
3.00	91.18
2.00	90.91
4.00	73.68
5.00	80.00
0.00	92.86
5.00	83.33
1.00	93.33
0.00	87.50
2.00	86.67
2.00	92.31
2.00	87.50
1.00	100.00
2.00	88.89
6.00	74.42
3.00	81.08
1.00	92.31
0.00	100.00
1.00	50.00
6.00	100.00
3.00	94.74
4.00	69.57
0.00	0.00
3.00	88.24
2.00	100.00
4.00	77.78
0.00	100.00
1.00	92.31
3.00	84.62
1.00	100.00
4.00	88.71
4.00	88.46
0.00	75.00
3.00	92.86
4.00	84.91
8.00	89.13
1.00	90.00
1.00	85.71
7.00	90.91
0.00	93.33
2.00	62.50
1.00	100.00
6.00	84.62
0.00	100.00
0.00	85.71
4.00	88.89
3.00	100.00
1.00	100.00
6.00	93.75
9.00	90.20
0.00	25.00
1.00	71.43
0.00	75.00
9.00	86.49
0.00	0.00
0.00	92.59
1.00	100.00
3.00	94.29
1.00	80.00
3.00	94.29
3.00	90.32
10.00	91.74
1.00	87.50
5.00	86.21
3.00	95.83
0.00	66.67
1.00	100.00
5.00	85.71
0.00	100.00
4.00	93.10
1.00	83.33
4.00	82.14
2.00	71.43
1.00	100.00
6.00	86.49
12.00	84.16
0.00	83.33
0.00	84.62
2.00	100.00
8.00	86.67
6.00	92.65
0.00	0.00
4.00	75.29
1.00	100.00
8.00	88.06
2.00	77.78
1.00	80.00
7.00	88.46
1.00	100.00
1.00	92.86
4.00	94.83
2.00	93.75
2.00	88.46
0.00	50.00
4.00	88.73
2.00	100.00
1.00	100.00
1.00	100.00
4.00	90.24
1.00	87.50
3.00	94.12
1.00	100.00
6.00	91.23
4.00	100.00
1.00	100.00
2.00	85.71
26.00	89.15
3.00	83.78
21.00	84.88
4.00	84.00
10.00	88.42
1.00	70.00
5.00	71.43
2.00	89.47
22.00	90.00
5.00	94.00
8.00	85.71
1.00	75.00
1.00	87.50
1.00	57.14
2.00	90.00
0.00	100.00
0.00	100.00
3.00	84.21
8.00	83.33
1.00	80.43
7.00	75.00
1.00	96.55
7.00	90.32
1.00	100.00
3.00	90.48
0.00	100.00
0.00	50.00
2.00	100.00
1.00	80.00
2.00	89.29
3.00	95.45
4.00	75.00
1.00	100.00
2.00	66.67
10.00	86.33
2.00	91.67
0.00	100.00
1.00	100.00
0.00	50.00
11.00	72.79
0.00	100.00
12.00	86.00
0.00	100.00
2.00	100.00
3.00	92.86
0.00	0.00
0.00	100.00
0.00	90.00
2.00	62.50
1.00	100.00
1.00	75.00
1.00	100.00
0.00	92.31
5.00	90.74
0.00	100.00
1.00	100.00
4.00	92.59
1.00	100.00
1.00	100.00
1.00	100.00
2.00	100.00
1.00	85.71
4.00	100.00
2.00	93.55
7.00	91.11
3.00	92.00
1.00	100.00
2.00	86.67
1.00	66.67
2.00	85.71
2.00	57.89
0.00	100.00
1.00	83.33
2.00	75.00
0.00	100.00
3.00	91.67
2.00	76.92
2.00	76.92
0.00	66.67
3.00	66.67
1.00	100.00
1.00	80.65
7.00	84.48
1.00	66.67
3.00	69.23
2.00	100.00
3.00	93.55
1.00	87.50
1.00	77.78
1.00	100.00
9.00	82.22
0.00	100.00
1.00	57.14
1.00	100.00
20.00	88.14
13.00	86.62
4.00	83.72
3.00	85.71
3.00	91.18
7.00	94.05
1.00	75.00
0.00	100.00
2.00	85.71
17.00	83.42
17.00	83.42
17.00	83.42
4.00	82.00
3.00	80.36
1.00	100.00
5.00	82.05
1.00	83.33
3.00	100.00
3.00	79.31
0.00	100.00
0.00	100.00
3.00	60.00
1.00	77.78
0.00	100.00
3.00	94.87
1.00	75.00
4.00	92.22
1.00	100.00
1.00	100.00
2.00	82.35
2.00	100.00
11.00	71.23
7.00	91.49
2.00	87.50
1.00	86.96
1.00	81.25
0.00	0.00
1.00	90.00
4.00	86.67
5.00	88.06
16.00	92.11
4.00	91.78
3.00	94.44
0.00	100.00
2.00	91.30
0.00	0.00
2.00	100.00
0.00	88.89
2.00	80.95
1.00	94.74
6.00	95.45
12.00	84.09
0.00	75.00
1.00	72.73
10.00	89.19
15.00	79.20
2.00	90.00
4.00	89.13
5.00	94.44
3.00	82.76
5.00	76.00
6.00	96.88
1.00	100.00
1.00	80.00
4.00	89.29
0.00	75.00
3.00	90.91
2.00	92.86
1.00	100.00
2.00	86.67
2.00	100.00
2.00	66.67
4.00	75.00
1.00	100.00
7.00	90.91
12.00	89.60
7.00	90.00
6.00	96.88
2.00	100.00
17.00	93.57
1.00	100.00
2.00	78.95
0.00	100.00
12.00	89.68
2.00	50.00
0.00	100.00
2.00	72.73
0.00	100.00
1.00	100.00
1.00	50.00
1.00	90.91
4.00	90.48
9.00	75.38
3.00	91.30
5.00	93.02
0.00	100.00
0.00	100.00
1.00	100.00
18.00	91.67
1.00	81.82
9.00	89.06
2.00	90.00
18.00	91.09
0.00	90.00
2.00	80.00
1.00	100.00
2.00	75.68
28.00	86.45
4.00	90.00
1.00	79.07
0.00	77.78
6.00	95.35
6.00	95.35
9.00	85.19
0.00	100.00
4.00	94.44
5.00	56.52
1.00	85.00
0.00	0.00
0.00	100.00
0.00	100.00
6.00	91.30
13.00	80.00
7.00	86.44
1.00	85.71
3.00	93.33
0.00	50.00
7.00	88.52
5.00	98.18
2.00	80.00
1.00	85.71
0.00	85.71
2.00	88.00
8.00	93.02
1.00	83.33
1.00	83.33
2.00	83.33
0.00	87.50
1.00	16.67
13.00	92.04
5.00	100.00
2.00	87.50
1.00	80.00
4.00	89.29
0.00	83.33
1.00	100.00
0.00	83.33
2.00	83.33
2.00	77.78
4.00	94.29
2.00	81.25
1.00	84.62
3.00	94.59
1.00	100.00
1.00	82.35
2.00	100.00
3.00	75.00
2.00	80.00
1.00	85.71
5.00	87.67
5.00	92.00
9.00	87.76
9.00	87.76
9.00	87.76
3.00	84.21
2.00	80.00
1.00	80.00
1.00	78.57
1.00	100.00
5.00	97.50
1.00	80.00
2.00	95.00
1.00	83.33
1.00	78.57
5.00	100.00
2.00	66.67
5.00	93.88
2.00	100.00
13.00	78.16
6.00	88.89
2.00	90.91
1.00	77.78
3.00	88.24
3.00	84.62
0.00	71.43
11.00	88.10
0.00	83.33
5.00	86.49
5.00	86.49
1.00	100.00
1.00	85.71
3.00	81.25
2.00	91.67
3.00	78.95
17.00	85.93
5.00	100.00
0.00	80.00
1.00	80.00
1.00	100.00
1.00	87.50
1.00	93.33
0.00	100.00
1.00	83.33
11.00	95.45
1.00	71.43
2.00	90.00
2.00	100.00
0.00	100.00
1.00	75.00
1.00	75.00
17.00	93.72
27.00	88.65
11.00	87.31
1.00	100.00
2.00	83.33
4.00	85.54
6.00	89.47
8.00	85.00
9.00	90.59
3.00	83.33
0.00	33.33
3.00	86.90
2.00	40.00
2.00	91.67
1.00	100.00
2.00	85.00
3.00	90.00
2.00	100.00
8.00	94.51
2.00	100.00
6.00	85.45
3.00	92.86
1.00	100.00
2.00	100.00
1.00	92.59
1.00	92.86
1.00	77.78
7.00	92.55
0.00	100.00
0.00	100.00
3.00	87.18
0.00	90.91
0.00	72.73
1.00	100.00
7.00	87.72
2.00	90.54
5.00	79.63
4.00	92.50
3.00	100.00
16.00	81.95
5.00	93.02
3.00	93.33
4.00	88.57
8.00	81.25
17.00	87.57
7.00	91.03
10.00	89.76
29.00	80.00
6.00	89.09
15.00	87.23
5.00	83.33
12.00	92.77
20.00	91.42
11.00	91.49
9.00	83.33
13.00	87.74
15.00	88.59
23.00	92.69
11.00	88.24
6.00	94.03
1.00	89.29
11.00	90.91
5.00	88.64
0.00	0.00
6.00	82.76
5.00	93.18
4.00	93.15
6.00	90.00
4.00	95.08
10.00	93.48
5.00	100.00
9.00	73.58
5.00	87.88
12.00	97.47
22.00	87.10
8.00	86.78
3.00	92.59
2.00	93.75
1.00	78.26
3.00	88.61
4.00	88.00
2.00	100.00
12.00	87.06
1.00	91.30
17.00	92.81
20.00	82.00
6.00	90.11
1.00	96.61
9.00	93.08
1.00	87.50
5.00	92.45
3.00	93.18
8.00	88.16
1.00	95.45
1.00	75.00
3.00	82.14
2.00	100.00
3.00	87.50
4.00	87.50
1.00	94.12
1.00	91.30
10.00	89.66
4.00	96.36
1.00	85.71
8.00	90.48
12.00	79.73
1.00	89.80
6.00	87.32
8.00	84.72
8.00	84.72
10.00	84.51
4.00	84.21
6.00	92.86
6.00	91.78
6.00	91.78
5.00	81.58
0.00	85.71
13.00	88.46
15.00	89.47
4.00	92.73
6.00	91.43
3.00	89.58
10.00	94.44
7.00	91.67
3.00	92.31
4.00	93.48
1.00	57.14
13.00	88.96
0.00	100.00
9.00	94.81
0.00	100.00
9.00	89.89
8.00	93.62
4.00	80.00
2.00	89.19
6.00	90.28
19.00	85.00
8.00	83.33
42.00	88.73
10.00	84.72
4.00	84.62
17.00	89.22
2.00	90.48
7.00	96.70
10.00	88.07
5.00	89.47
21.00	83.80
7.00	90.91
19.00	90.24
8.00	85.44
9.00	66.13
0.00	75.00
0.00	100.00
0.00	66.67
5.00	96.61
1.00	100.00
0.00	94.74
2.00	92.86
0.00	100.00
0.00	88.71
13.00	88.51
7.00	74.36
4.00	95.00
15.00	94.20
2.00	84.62
5.00	96.97
4.00	94.44
1.00	91.67
7.00	91.30
1.00	94.44
5.00	92.59
0.00	100.00
10.00	93.91
0.00	100.00
2.00	90.91
25.00	85.43
1.00	85.71
0.00	54.55
2.00	85.71
3.00	75.00
2.00	78.57
3.00	100.00
1.00	85.00
1.00	87.23
3.00	87.50
0.00	83.33
12.00	88.24
2.00	95.00
3.00	93.06
5.00	80.56
1.00	100.00
1.00	91.67
1.00	100.00
1.00	80.00
1.00	100.00
1.00	89.29
0.00	100.00
0.00	100.00
2.00	73.08
1.00	89.47
2.00	75.00
1.00	83.33
0.00	83.33
9.00	86.11
2.00	80.00
2.00	64.00
2.00	100.00
0.00	80.00
3.00	93.33
3.00	90.00
3.00	82.61
4.00	87.69
0.00	100.00
7.00	94.12
1.00	100.00
2.00	89.47
1.00	75.00
0.00	100.00
5.00	82.14
14.00	87.80
11.00	76.74
1.00	71.43
3.00	92.86
19.00	86.36
19.00	86.36
19.00	86.36
1.00	81.82
2.00	83.78
5.00	100.00
5.00	100.00
2.00	90.24
17.00	91.35
0.00	80.65
2.00	88.00
9.00	83.33
2.00	87.50
1.00	95.00
1.00	86.67
1.00	92.86
1.00	85.71
1.00	100.00
4.00	82.81
0.00	83.33
7.00	90.00
4.00	76.00
15.00	86.72
4.00	83.78
6.00	90.57
9.00	87.50
2.00	96.15
17.00	84.25
7.00	91.67
40.00	90.85
3.00	100.00
5.00	77.78
19.00	92.44
8.00	92.31
3.00	87.23
8.00	94.12
14.00	89.77
0.00	55.56
0.00	100.00
3.00	89.29
1.00	90.00
2.00	95.92
2.00	100.00
16.00	94.90
2.00	87.32
7.00	92.31
2.00	77.78
8.00	81.82
4.00	97.01
9.00	93.88
1.00	95.45
7.00	88.24
21.00	91.19
18.00	87.70
7.00	92.05
4.00	86.96
10.00	90.00
11.00	80.85
9.00	90.51
7.00	85.92
57.00	81.67
3.00	85.71
8.00	83.52
35.00	86.25
15.00	81.82
6.00	92.50
4.00	83.75
8.00	97.50
1.00	88.89
3.00	78.79
4.00	97.56
14.00	81.98
4.00	95.00
12.00	94.63
5.00	98.00
2.00	70.00
4.00	92.50
10.00	94.12
3.00	94.74
3.00	94.44
9.00	92.52
18.00	88.10
5.00	92.31
0.00	100.00
3.00	89.80
9.00	86.57
32.00	87.64
6.00	90.48
8.00	86.54
22.00	89.68
5.00	84.76
6.00	84.62
2.00	84.09
14.00	88.51
15.00	91.12
12.00	91.84
10.00	92.16
1.00	100.00
13.00	85.07
1.00	100.00
5.00	61.29
3.00	91.94
1.00	66.67
2.00	70.00
0.00	100.00
12.00	88.36
0.00	100.00
3.00	86.89
3.00	86.11
16.00	87.70
1.00	100.00
11.00	91.86
4.00	0.00
1.00	60.00
2.00	95.83
13.00	99.07
2.00	86.36
2.00	70.00
7.00	90.32
10.00	93.66
3.00	83.33
6.00	86.81
9.00	82.35
0.00	50.00
11.00	91.43
2.00	100.00
6.00	77.78
12.00	94.29
10.00	89.74
5.00	84.91
3.00	88.00
3.00	85.19
4.00	87.80
7.00	85.96
12.00	89.90
1.00	75.00
4.00	81.48
3.00	94.44
5.00	71.43
10.00	88.49
1.00	100.00
0.00	75.00
7.00	97.18
3.00	85.00
4.00	91.75
2.00	91.30
4.00	89.47
6.00	87.30
4.00	73.33
3.00	92.68
15.00	90.70
13.00	93.71
10.00	95.96
6.00	93.44
2.00	85.71
8.00	94.12
4.00	84.31
9.00	97.22
2.00	100.00
13.00	91.28
2.00	72.22
20.00	91.78
8.00	94.32
14.00	80.85
0.00	100.00
0.00	25.00
9.00	89.36
4.00	90.63
6.00	85.94
10.00	91.92
11.00	91.40
24.00	89.67
13.00	94.17
17.00	91.63
5.00	94.59
4.00	85.71
7.00	93.10
1.00	83.33
3.00	93.55
21.00	87.88
14.00	87.33
4.00	82.22
13.00	94.85
12.00	80.56
2.00	92.31
2.00	69.23
2.00	95.00
6.00	79.69
4.00	94.29
2.00	80.00
19.00	94.51
4.00	84.62
1.00	85.71
0.00	100.00
2.00	90.00
1.00	87.50
6.00	88.89
1.00	95.00
11.00	94.44
13.00	94.23
1.00	100.00
5.00	83.33
2.00	90.91
1.00	90.91
0.00	0.00
3.00	96.00
17.00	83.81
6.00	94.12
16.00	92.59
5.00	98.39
13.00	90.77
2.00	92.00
11.00	86.78
4.00	97.56
8.00	93.68
14.00	89.69
12.00	90.91
1.00	75.68
11.00	89.87
13.00	82.93
11.00	93.88
8.00	97.65
6.00	78.18
6.00	89.66
5.00	93.75
9.00	84.62
6.00	89.66
11.00	86.05
6.00	84.75
12.00	82.50
10.00	83.33
3.00	73.53
25.00	83.33
16.00	85.84
8.00	85.00
18.00	80.41
9.00	87.18
8.00	88.46
9.00	93.44
9.00	85.10
0.00	100.00
23.00	86.64
0.00	89.47
1.00	100.00
2.00	86.96
0.00	50.00
4.00	88.24
0.00	100.00
7.00	86.67
12.00	94.53
18.00	89.16
8.00	90.12
7.00	88.89
0.00	100.00
20.00	88.57
2.00	100.00
2.00	86.54
2.00	86.54
10.00	97.14
0.00	100.00
7.00	84.91
6.00	77.66
7.00	92.77
14.00	90.71
1.00	92.86
0.00	100.00
12.00	88.89
9.00	75.20
6.00	93.55
9.00	75.51
6.00	89.58
8.00	90.28
2.00	83.33
11.00	91.14
0.00	85.71
7.00	90.43
3.00	88.89
0.00	82.35
6.00	90.24
2.00	96.43
8.00	88.24
4.00	96.97
24.00	78.57
10.00	88.89
21.00	85.29
4.00	87.80
8.00	92.21
4.00	96.43
4.00	91.67
6.00	91.80
11.00	90.00
7.00	80.70
17.00	85.48
6.00	86.11
5.00	91.67
16.00	90.38
3.00	76.47
4.00	100.00
7.00	89.83
27.00	92.53
3.00	94.29
27.00	91.39
6.00	92.31
6.00	84.91
9.00	86.15
12.00	90.48
13.00	97.24
1.00	81.48
11.00	94.52
4.00	84.06
12.00	83.87
9.00	88.82
26.00	82.20
5.00	100.00
7.00	77.57
5.00	93.55
5.00	95.00
7.00	92.68
7.00	95.70
6.00	93.10
7.00	86.79
5.00	86.36
29.00	86.45
7.00	89.19
5.00	89.23
21.00	89.61
7.00	84.88
2.00	86.96
13.00	80.71
16.00	86.67
13.00	94.23
10.00	88.74
6.00	94.23
0.00	100.00
5.00	97.62
7.00	79.31
5.00	100.00
14.00	92.99
30.00	83.62
5.00	92.31
9.00	87.78
16.00	78.57
2.00	96.61
2.00	75.00
2.00	85.71
2.00	100.00
26.00	91.83
6.00	90.24
4.00	100.00
6.00	95.89
2.00	100.00
4.00	93.18
26.00	92.49
2.00	92.68
7.00	93.26
15.00	89.13
11.00	80.26
6.00	100.00
7.00	85.71
4.00	91.67
14.00	89.60
10.00	89.47
16.00	90.12
2.00	100.00
3.00	80.65
2.00	84.00
24.00	87.97
17.00	90.95
30.00	86.22
15.00	89.24
7.00	81.32
14.00	82.98
12.00	91.89
15.00	81.67
11.00	92.50
7.00	79.52
6.00	88.57
18.00	89.51
6.00	88.00
10.00	80.28
3.00	86.67
4.00	85.42
1.00	90.00
9.00	94.59
1.00	94.12
15.00	87.50
14.00	90.98
6.00	95.35
4.00	89.66
3.00	96.77
11.00	88.31
8.00	94.74
1.00	100.00
8.00	90.24
11.00	90.91
6.00	88.68
7.00	75.56
3.00	92.59
5.00	95.56
13.00	93.88
8.00	98.28
4.00	100.00
3.00	90.63
3.00	94.29
6.00	82.42
5.00	91.23
2.00	89.13
3.00	96.55
0.00	77.78
7.00	96.77
9.00	91.80
7.00	93.33
4.00	100.00
3.00	89.29
2.00	96.15
11.00	85.34
14.00	83.87
11.00	95.54
14.00	91.72
7.00	96.05
20.00	93.94
2.00	89.19
4.00	92.50
6.00	97.87
12.00	94.31
7.00	76.60
12.00	82.93
7.00	83.67
26.00	90.86
20.00	92.72
3.00	87.04
12.00	91.50
6.00	74.00
6.00	89.29
14.00	77.01
19.00	90.40
6.00	83.33
7.00	82.61
10.00	93.75
6.00	84.78
14.00	82.88
12.00	96.43
4.00	95.00
6.00	86.67
6.00	82.46
14.00	89.51
2.00	100.00
3.00	87.50
3.00	92.31
6.00	88.61
12.00	82.35
9.00	88.29
8.00	79.79
9.00	90.79
7.00	90.32
22.00	84.80
5.00	92.00
12.00	85.34
7.00	79.17
16.00	82.03
4.00	88.24
6.00	90.00
15.00	90.23
16.00	82.39
20.00	77.06
4.00	86.67
2.00	94.44
8.00	90.74
14.00	88.29
12.00	86.87
7.00	83.95
8.00	91.67
14.00	84.81
5.00	84.00
10.00	85.07
8.00	80.43
10.00	90.63
3.00	86.49
9.00	85.11
1.00	77.78
8.00	94.49
2.00	84.85
10.00	88.80
2.00	90.00
5.00	92.98
10.00	88.37
6.00	94.90
9.00	90.38
6.00	90.91
6.00	81.93
8.00	95.71
8.00	100.00
16.00	88.31
4.00	89.72
7.00	97.56
6.00	83.87
8.00	97.06
9.00	92.96
8.00	57.89
7.00	75.71
14.00	87.84
4.00	97.01
26.00	87.80
6.00	93.94
9.00	73.44
14.00	90.91
20.00	88.89
9.00	89.12
6.00	91.80
7.00	92.94
11.00	79.73
7.00	77.42
4.00	91.21
8.00	90.65
8.00	88.89
9.00	91.43
7.00	87.10
16.00	90.12
17.00	91.50
8.00	85.71
5.00	76.32
7.00	70.59
7.00	91.82
10.00	85.71
3.00	91.11
8.00	86.76
7.00	93.06
