1134,5,3,94.11764526367188,PL
1135,1,1,96.0,BM
1136,1,1,100.0,BM
1138,1,1,94.73684692382812,BM
1139,1,3,89.79591369628906,BM
1140,1,0,100.0,SF
1141,1,1,100.0,BM
1142,1,1,97.05882263183594,BM
1143,1,1,88.8888931274414,SF
1144,1,0,85.71428680419922,SF
1145,1,1,100.0,BM
1146,5,1,91.48936462402344,BM
1147,1,3,77.77777862548828,BM
1148,1,1,90.0,BM
1149,2,2,90.42552947998047,BM
1150,4,3,69.04761505126953,PL
1151,1,0,0.0,IF
1152,2,4,95.5752182006836,PL
1153,5,4,95.57195281982422,PL
1154,2,3,100.0,BM
1155,1,1,93.33333587646484,BM
1156,2,3,94.11764526367188,BM
1158,1,0,89.28571319580078,SF
1159,3,1,100.0,BM
1160,2,0,93.75,SF
1161,3,3,100.0,PL
1162,1,0,100.0,SF
1163,1,4,92.74809265136719,PL
1164,1,1,100.0,BM
1165,1,0,95.0,SF
1166,5,0,100.0,SF
1167,2,0,50.0,SF
1168,4,1,100.0,BM
1169,1,0,100.0,SF
1170,2,1,80.0,SF
1171,4,0,88.8888931274414,SF
1172,1,0,100.0,SF
1173,3,1,96.29629516601562,BM
1175,2,2,68.18181610107422,BM
1178,2,0,100.0,SF
1179,5,1,100.0,BM
1181,1,0,100.0,SF
1182,1,4,90.243896484375,BM
1183,1,2,90.0,BM
1184,1,3,84.21052551269531,BM
1185,1,1,90.0,BM
1186,2,0,80.0,IF
1187,1,1,100.0,BM
1188,1,4,95.78947448730469,PL
1190,1,1,96.29629516601562,BM
1191,1,2,98.50746154785156,BM
1192,2,2,93.47826385498047,BM
1193,1,5,100.0,PL
1194,1,3,85.71428680419922,BM
1195,2,1,77.77777862548828,SF
1196,1,4,93.70629119873047,PL
1197,2,0,93.33333587646484,SF
1198,1,1,84.61538696289062,SF
1200,1,0,78.57142639160156,IF
1201,1,2,95.1219482421875,BM
1202,1,0,100.0,SF
1203,1,0,76.92308044433594,IF
1204,1,0,92.85713958740234,SF
1205,3,2,100.0,BM
1206,4,0,89.58332824707031,SF
1207,1,4,96.36363220214844,PL
1208,5,0,100.0,SF
1210,1,0,71.42857360839844,IF
1211,1,1,86.48648834228516,SF
1212,1,2,94.87179565429688,BM
1213,1,2,92.30769348144531,BM
1214,5,0,85.71428680419922,SF
1215,1,1,92.59259033203125,BM
1216,4,0,94.11764526367188,SF
1217,1,0,70.0,IF
1218,1,0,100.0,SF
1219,1,1,91.66667175292969,BM
1220,1,2,95.45454406738281,BM
1222,2,0,100.0,SF
1226,1,0,100.0,SF
1227,1,1,95.65217590332031,BM
1228,1,0,94.11764526367188,SF
1229,1,0,100.0,SF
1230,1,0,92.30769348144531,SF
1231,1,0,84.61538696289062,SF
1232,2,3,93.49593353271484,BM
1233,1,0,93.33333587646484,SF
1234,2,1,100.0,BM
1235,3,0,100.0,SF
1236,2,1,92.5,BM
1237,4,0,91.66667175292969,SF
1238,1,1,100.0,BM
1239,1,3,84.8484878540039,BM
1240,1,0,100.0,SF
1241,1,0,93.33333587646484,SF
1242,5,0,98.0,SF
1244,1,5,97.43589782714844,PL
1245,1,1,92.85713958740234,BM
1246,5,6,83.974365234375,PL
1247,5,1,100.0,BM
1249,1,6,98.01980590820312,PL
1250,5,4,87.8787841796875,PL
1251,1,2,100.0,BM
1252,1,0,86.66666412353516,SF
1255,1,1,87.5,SF
1256,5,1,75.86206817626953,BM
1257,3,3,90.0,PL
1258,1,7,85.95040893554688,PL
1260,1,2,91.66667175292969,BM
1261,3,1,83.33332824707031,SF
1262,2,1,85.48387145996094,SF
1263,3,2,80.95238494873047,BM
1264,2,2,100.0,BM
1265,1,6,91.80327606201172,PL
1267,1,1,100.0,BM
1270,3,0,100.0,SF
1271,5,2,93.10344696044922,BM
1272,1,0,0.0,IF
1273,5,1,62.5,SF
1274,2,2,78.57142639160156,BM
1275,1,0,88.8888931274414,SF
1276,2,1,100.0,BM
1279,2,3,95.1219482421875,BM
1280,1,1,94.11764526367188,BM
1281,1,1,100.0,BM
1282,1,0,87.5,SF
1283,4,2,90.19607543945312,BM
1284,1,3,96.49122619628906,BM
1285,1,1,100.0,BM
1287,1,0,100.0,SF
1288,1,1,90.90909576416016,BM
1289,1,0,93.75,SF
1290,1,1,80.0,SF
1291,1,2,92.85713958740234,BM
1292,2,0,93.75,SF
1294,2,1,95.65217590332031,BM
1295,5,0,100.0,SF
